day,year,rbp_eib,qap_eib,baseline_eib,cumsum,theta,simple_minted,baseline_minted,total_minted,daily_issuance,reward_per_win,reward_32gib_day,reward_tib_day,storage_pledge,consensus_pledge,total_pledge,circulating,roi_pct
24,0.0657,2.1836,17.4780,117.29,34674199.78,3514118.72,156781520.64,246656484.75,403438005.39,69089.05,4.79785039,0.00011781,0.00376980,0.00235612,0.06372262,0.06607875,836114660.55,65.1173
25,0.0684,2.1842,17.4377,117.42,34680490.31,3514366.73,156836330.71,246670747.38,403507078.09,69072.70,4.79671531,0.00011805,0.00377762,0.00236101,0.06366333,0.06602434,836265066.59,65.3062
26,0.0712,2.1848,17.3974,117.55,34686782.49,3514614.77,156891123.44,246685011.01,403576134.45,69056.36,4.79558060,0.00011830,0.00378548,0.00236592,0.06360409,0.06597001,836415456.28,65.4959
27,0.0739,2.1854,17.3570,117.68,34693076.30,3514862.83,156945898.83,246699275.65,403645174.48,69040.03,4.79444626,0.00011854,0.00379338,0.00237086,0.06354489,0.06591576,836565829.64,65.6867
28,0.0767,2.1859,17.3166,117.81,34699371.76,3515110.92,157000656.88,246713541.29,403714198.17,69023.70,4.79331228,0.00011879,0.00380132,0.00237583,0.06348576,0.06586158,836716186.67,65.8783
29,0.0794,2.1865,17.2763,117.94,34705668.87,3515359.03,157055397.61,246727807.93,403783205.55,69007.37,4.79217867,0.00011904,0.00380931,0.00238082,0.06342667,0.06580748,836866527.38,66.0710
30,0.0821,2.1871,17.2358,118.08,34711967.62,3515607.17,157110121.02,246742075.58,403852196.60,68991.05,4.79104543,0.00011929,0.00381733,0.00238583,0.06336763,0.06575347,837016851.76,66.2646
31,0.0849,2.1876,17.1954,118.21,34718268.01,3515855.33,157164827.12,246756344.22,403921171.34,68974.74,4.78991256,0.00011954,0.00382541,0.00239088,0.06330865,0.06569953,837167159.84,66.4593
32,0.0876,2.1882,17.1550,118.34,34724570.06,3516103.51,157219515.90,246770613.87,403990129.77,68958.43,4.78878005,0.00011980,0.00383352,0.00239595,0.06324972,0.06564567,837317451.60,66.6549
33,0.0903,2.1888,17.1145,118.47,34730873.74,3516351.72,157274187.38,246784884.53,404059071.90,68942.13,4.78764791,0.00012005,0.00384168,0.00240105,0.06319084,0.06559189,837467727.07,66.8515
34,0.0931,2.1894,17.0740,118.60,34737179.07,3516599.95,157328841.56,246799156.18,404127997.74,68925.83,4.78651614,0.00012031,0.00384988,0.00240618,0.06313201,0.06553818,837617986.23,67.0491
35,0.0958,2.1899,17.0335,118.73,34743486.05,3516848.20,157383478.44,246813428.83,404196907.28,68909.54,4.78538473,0.00012057,0.00385813,0.00241133,0.06307323,0.06548456,837768229.11,67.2478
36,0.0986,2.1905,16.9929,118.87,34749794.68,3517096.48,157438098.04,246827702.49,404265800.53,68893.25,4.78425369,0.00012083,0.00386642,0.00241651,0.06301450,0.06543102,837918455.69,67.4474
37,0.1013,2.1911,16.9524,119.00,34756104.95,3517344.79,157492700.36,246841977.15,404334677.50,68876.97,4.78312302,0.00012109,0.00387475,0.00242172,0.06295583,0.06537755,838068666.00,67.6481
38,0.1040,2.1916,16.9118,119.13,34762416.87,3517593.12,157547285.39,246856252.80,404403538.20,68860.70,4.78199271,0.00012135,0.00388314,0.00242696,0.06289721,0.06532417,838218860.03,67.8499
39,0.1068,2.1922,16.8712,119.26,34768730.44,3517841.47,157601853.16,246870529.46,404472382.62,68844.42,4.78086277,0.00012161,0.00389156,0.00243223,0.06283863,0.06527086,838369037.78,68.0526
40,0.1095,2.1928,16.8305,119.39,34775045.66,3518089.85,157656403.66,246884807.12,404541210.78,68828.16,4.77973319,0.00012188,0.00390004,0.00243752,0.06278011,0.06521764,838519199.27,68.2565
41,0.1123,2.1934,16.7899,119.53,34781362.53,3518338.25,157710936.89,246899085.78,404610022.68,68811.90,4.77860398,0.00012214,0.00390856,0.00244285,0.06272164,0.06516449,838669344.50,68.4614
42,0.1150,2.1939,16.7492,119.66,34787681.05,3518586.67,157765452.88,246913365.44,404678818.32,68795.64,4.77747514,0.00012241,0.00391712,0.00244820,0.06266323,0.06511143,838819473.48,68.6674
43,0.1177,2.1945,16.7085,119.79,34794001.22,3518835.12,157819951.61,246927646.10,404747597.71,68779.39,4.77634666,0.00012268,0.00392574,0.00245359,0.06260486,0.06505845,838969586.21,68.8744
44,0.1205,2.1951,16.6678,119.93,34800323.04,3519083.60,157874433.10,246941927.76,404816360.86,68763.15,4.77521855,0.00012295,0.00393440,0.00245900,0.06254654,0.06500554,839119682.69,69.0825
45,0.1232,2.1956,16.6270,120.06,34806646.50,3519332.10,157928897.35,246956210.42,404885107.76,68746.91,4.77409080,0.00012322,0.00394311,0.00246444,0.06248828,0.06495272,839269762.93,69.2918
46,0.1259,2.1962,16.5863,120.19,34812971.63,3519580.62,157983344.36,246970494.08,404953838.44,68730.67,4.77296342,0.00012350,0.00395187,0.00246992,0.06243007,0.06489998,839419826.93,69.5021
47,0.1287,2.1968,16.5455,120.33,34819298.40,3519829.16,158037774.15,246984778.73,405022552.88,68714.44,4.77183640,0.00012377,0.00396068,0.00247542,0.06237190,0.06484733,839569874.71,69.7136
48,0.1314,2.1974,16.5046,120.46,34825626.82,3520077.73,158092186.71,246999064.39,405091251.10,68698.22,4.77070975,0.00012405,0.00396953,0.00248096,0.06231379,0.06479475,839719906.26,69.9262
49,0.1342,2.1979,16.4638,120.59,34831956.90,3520326.33,158146582.06,247013351.04,405159933.10,68682.00,4.76958346,0.00012433,0.00397844,0.00248652,0.06225573,0.06474226,839869921.60,70.1399
50,0.1369,2.1985,16.4230,120.73,34838288.63,3520574.95,158200960.19,247027638.70,405228598.89,68665.79,4.76845754,0.00012461,0.00398739,0.00249212,0.06219772,0.06468984,840019920.72,70.3547
51,0.1396,2.1991,16.3821,120.86,34844622.02,3520823.59,158255321.12,247041927.35,405297248.47,68649.58,4.76733198,0.00012489,0.00399640,0.00249775,0.06213976,0.06463751,840169903.63,70.5707
52,0.1424,2.1997,16.3412,121.00,34850957.06,3521072.26,158309664.85,247056217.00,405365881.85,68633.38,4.76620678,0.00012517,0.00400546,0.00250341,0.06208186,0.06458527,840319870.35,70.7879
53,0.1451,2.2002,16.3003,121.13,34857293.75,3521320.95,158363991.38,247070507.65,405434499.03,68617.18,4.76508195,0.00012546,0.00401457,0.00250910,0.06202400,0.06453310,840469820.86,71.0062
54,0.1478,2.2008,16.2593,121.27,34863632.10,3521569.66,158418300.72,247084799.29,405503100.02,68600.99,4.76395749,0.00012574,0.00402373,0.00251483,0.06196619,0.06448102,840619755.18,71.2257
55,0.1506,2.2014,16.2183,121.40,34869972.10,3521818.40,158472592.88,247099091.94,405571684.82,68584.80,4.76283339,0.00012603,0.00403294,0.00252059,0.06190844,0.06442902,840769673.31,71.4464
56,0.1533,2.2020,16.1773,121.54,34876313.76,3522067.17,158526867.86,247113385.58,405640253.44,68568.62,4.76170965,0.00012632,0.00404221,0.00252638,0.06185073,0.06437711,840919575.27,71.6683
57,0.1561,2.2025,16.1363,121.67,34882657.07,3522315.95,158581125.66,247127680.22,405708805.88,68552.44,4.76058628,0.00012661,0.00405152,0.00253220,0.06179308,0.06432528,841069461.04,71.8914
58,0.1588,2.2031,16.0953,121.81,34889002.05,3522564.77,158635366.30,247141975.85,405777342.15,68536.27,4.75946327,0.00012690,0.00406090,0.00253806,0.06173547,0.06427353,841219330.65,72.1157
59,0.1615,2.2037,16.0542,121.94,34895348.67,3522813.60,158689589.77,247156272.48,405845862.26,68520.10,4.75834062,0.00012720,0.00407032,0.00254395,0.06167792,0.06422187,841369184.09,72.3412
60,0.1643,2.2043,16.0131,122.08,34901696.96,3523062.46,158743796.09,247170570.11,405914366.20,68503.94,4.75721834,0.00012749,0.00407980,0.00254988,0.06162042,0.06417029,841519021.36,72.5680
61,0.1670,2.2048,15.9720,122.21,34908046.90,3523311.35,158797985.25,247184868.74,405982853.99,68487.79,4.75609642,0.00012779,0.00408934,0.00255583,0.06156296,0.06411880,841668842.48,72.7960
62,0.1697,2.2054,15.9309,122.35,34914398.51,3523560.26,158852157.27,247199168.36,406051325.63,68471.64,4.75497487,0.00012809,0.00409893,0.00256183,0.06150556,0.06406739,841818647.46,73.0253
63,0.1725,2.2060,15.8898,122.48,34920751.77,3523809.19,158906312.14,247213468.98,406119781.12,68455.49,4.75385367,0.00012839,0.00410857,0.00256786,0.06144821,0.06401607,841968436.28,73.2558
64,0.1752,2.2066,15.8486,122.62,34927106.69,3524058.15,158960449.88,247227770.59,406188220.47,68439.35,4.75273284,0.00012870,0.00411827,0.00257392,0.06139091,0.06396483,842118208.97,73.4876
65,0.1780,2.2071,15.8074,122.76,34933463.27,3524307.13,159014570.49,247242073.20,406256643.69,68423.22,4.75161238,0.00012900,0.00412803,0.00258002,0.06133366,0.06391368,842267965.52,73.7207
66,0.1807,2.2077,15.7662,122.89,34939821.51,3524556.13,159068673.98,247256376.80,406325050.78,68407.09,4.75049227,0.00012931,0.00413785,0.00258616,0.06127646,0.06386262,842417705.94,73.9551
67,0.1834,2.2083,15.7249,123.03,34946181.41,3524805.16,159122760.34,247270681.40,406393441.74,68390.96,4.74937253,0.00012962,0.00414772,0.00259233,0.06121931,0.06381164,842567430.24,74.1908
68,0.1862,2.2089,15.6837,123.17,34952542.97,3525054.22,159176829.59,247284987.00,406461816.59,68374.85,4.74825315,0.00012993,0.00415766,0.00259854,0.06116221,0.06376074,842717138.42,74.4278
69,0.1889,2.2095,15.6424,123.30,34958906.19,3525303.29,159230881.73,247299293.59,406530175.32,68358.73,4.74713414,0.00013024,0.00416765,0.00260478,0.06110516,0.06370994,842866830.48,74.6662
70,0.1916,2.2100,15.6011,123.44,34965271.08,3525552.39,159284916.77,247313601.17,406598517.94,68342.62,4.74601548,0.00013055,0.00417770,0.00261106,0.06104816,0.06365922,843016506.44,74.9059
71,0.1944,2.2106,15.5598,123.58,34971637.63,3525801.52,159338934.72,247327909.75,406666844.46,68326.52,4.74489719,0.00013087,0.00418781,0.00261738,0.06099121,0.06360859,843166166.29,75.1469
72,0.1971,2.2112,15.5184,123.72,34978005.84,3526050.67,159392935.56,247342219.32,406735154.88,68310.42,4.74377926,0.00013119,0.00419798,0.00262374,0.06093431,0.06355805,843315810.05,75.3893
73,0.1999,2.2118,15.4770,123.85,34984375.71,3526299.84,159446919.33,247356529.89,406803449.21,68294.33,4.74266169,0.00013151,0.00420821,0.00263013,0.06087746,0.06350759,843465437.71,75.6331
74,0.2026,2.2123,15.4356,123.99,34990747.24,3526549.04,159500886.01,247370841.45,406871727.45,68278.24,4.74154449,0.00013183,0.00421850,0.00263656,0.06082066,0.06345723,843615049.28,75.8783
75,0.2053,2.2129,15.3942,124.13,34997120.44,3526798.27,159554835.61,247385154.00,406939989.61,68262.16,4.74042764,0.00013215,0.00422886,0.00264304,0.06076391,0.06340695,843764644.77,76.1248
76,0.2081,2.2135,15.3528,124.27,35003495.31,3527047.51,159608768.14,247399467.55,407008235.69,68246.08,4.73931116,0.00013248,0.00423927,0.00264955,0.06070721,0.06335676,843914224.19,76.3728
77,0.2108,2.2141,15.3113,124.40,35009871.84,3527296.78,159662683.61,247413782.09,407076465.70,68230.01,4.73819504,0.00013280,0.00424975,0.00265610,0.06065056,0.06330666,844063787.53,76.6222
78,0.2136,2.2147,15.2698,124.54,35016250.03,3527546.08,159716582.02,247428097.63,407144679.64,68213.94,4.73707928,0.00013313,0.00426030,0.00266269,0.06059396,0.06325665,844213334.81,76.8730
79,0.2163,2.2152,15.2283,124.68,35022629.89,3527795.40,159770463.37,247442414.15,407212877.52,68197.88,4.73596388,0.00013347,0.00427090,0.00266932,0.06053741,0.06320673,844362866.02,77.1253
80,0.2190,2.2158,15.1868,124.82,35029011.42,3528044.74,159824327.67,247456731.67,407281059.35,68181.82,4.73484884,0.00013380,0.00428158,0.00267599,0.06048091,0.06315690,844512381.18,77.3790
81,0.2218,2.2164,15.1452,124.96,35035394.61,3528294.11,159878174.93,247471050.18,407349225.12,68165.77,4.73373417,0.00013413,0.00429231,0.00268270,0.06042446,0.06310716,844661880.28,77.6342
82,0.2245,2.2170,15.1036,125.10,35041779.47,3528543.50,159932005.16,247485369.69,407417374.84,68149.73,4.73261985,0.00013447,0.00430312,0.00268945,0.06036806,0.06305751,844811363.34,77.8909
83,0.2272,2.2175,15.0620,125.24,35048166.00,3528792.91,159985818.34,247499690.18,407485508.53,68133.68,4.73150590,0.00013481,0.00431399,0.00269624,0.06031171,0.06300795,844960830.36,78.1491
84,0.2300,2.2181,15.0204,125.38,35054554.20,3529042.35,160039614.50,247514011.67,407553626.18,68117.65,4.73039230,0.00013515,0.00432493,0.00270308,0.06025540,0.06295848,845110281.34,78.4088
85,0.2327,2.2187,14.9787,125.51,35060944.06,3529291.82,160093393.64,247528334.15,407621727.80,68101.62,4.72927907,0.00013550,0.00433593,0.00270996,0.06019915,0.06290911,845259716.29,78.6700
86,0.2355,2.2193,14.9371,125.65,35067335.59,3529541.30,160147155.76,247542657.62,407689813.39,68085.59,4.72816620,0.00013584,0.00434700,0.00271688,0.06014295,0.06285983,845409135.22,78.9327
87,0.2382,2.2199,14.8954,125.79,35073728.80,3529790.82,160200900.88,247556982.09,407757882.96,68069.57,4.72705368,0.00013619,0.00435815,0.00272384,0.06008680,0.06281064,845558538.13,79.1970
88,0.2409,2.2204,14.8537,125.93,35080123.67,3530040.35,160254628.98,247571307.54,407825936.52,68053.56,4.72594153,0.00013654,0.00436936,0.00273085,0.06003069,0.06276154,845707925.02,79.4629
89,0.2437,2.2210,14.8119,126.07,35086520.21,3530289.91,160308340.08,247585633.99,407893974.07,68037.55,4.72482974,0.00013690,0.00438064,0.00273790,0.05997464,0.06271254,845857295.90,79.7303
90,0.2464,2.2216,14.7701,126.21,35092918.42,3530539.50,160362034.19,247599961.42,407961995.61,68021.54,4.72371830,0.00013725,0.00439199,0.00274500,0.05991863,0.06266363,846006650.78,79.9993
91,0.2491,2.2222,14.7284,126.35,35099318.31,3530789.10,160415711.31,247614289.85,408030001.16,68005.54,4.72260723,0.00013761,0.00440342,0.00275214,0.05986267,0.06261481,846155989.65,80.2700
92,0.2519,2.2228,14.6866,126.49,35105719.86,3531038.74,160469371.44,247628619.27,408097990.71,67989.55,4.72149652,0.00013797,0.00441491,0.00275932,0.05980677,0.06256609,846305312.54,80.5422
93,0.2546,2.2233,14.6447,126.64,35112123.09,3531288.39,160523014.60,247642949.67,408165964.27,67973.56,4.72038616,0.00013833,0.00442648,0.00276655,0.05975091,0.06251746,846454619.43,80.8161
94,0.2574,2.2239,14.6029,126.78,35118527.98,3531538.07,160576640.78,247657281.07,408233921.84,67957.58,4.71927617,0.00013869,0.00443813,0.00277383,0.05969510,0.06246893,846603910.34,81.0916
95,0.2601,2.2245,14.5610,126.92,35124934.56,3531787.78,160630249.99,247671613.45,408301863.44,67941.60,4.71816653,0.00013906,0.00444984,0.00278115,0.05963934,0.06242049,846753185.27,81.3688
96,0.2628,2.2251,14.5191,127.06,35131342.80,3532037.51,160683842.24,247685946.83,408369789.07,67925.62,4.71705725,0.00013943,0.00446164,0.00278852,0.05958363,0.06237215,846902444.23,81.6477
97,0.2656,2.2257,14.4772,127.20,35137752.72,3532287.26,160737417.53,247700281.20,408437698.72,67909.66,4.71594834,0.00013980,0.00447351,0.00279594,0.05952797,0.06232391,847051687.22,81.9282
98,0.2683,2.2262,14.4352,127.34,35144164.31,3532537.04,160790975.87,247714616.55,408505592.42,67893.69,4.71483978,0.00014017,0.00448545,0.00280341,0.05947236,0.06227576,847200914.24,82.2105
99,0.2710,2.2268,14.3933,127.48,35150577.58,3532786.84,160844517.26,247728952.89,408573470.15,67877.73,4.71373158,0.00014055,0.00449747,0.00281092,0.05941679,0.06222771,847350125.31,82.4945
100,0.2738,2.2274,14.3513,127.62,35156992.52,3533036.66,160898041.71,247743290.22,408641331.93,67861.78,4.71262374,0.00014092,0.00450957,0.00281848,0.05936128,0.06217976,847499320.43,82.7802
101,0.2765,2.2280,14.3093,127.77,35163409.13,3533286.51,160951549.22,247757628.55,408709177.77,67845.83,4.71151625,0.00014130,0.00452175,0.00282609,0.05930581,0.06213191,847648499.60,83.0677
102,0.2793,2.2286,14.2672,127.91,35169827.43,3533536.38,161005039.80,247771967.85,408777007.66,67829.89,4.71040913,0.00014169,0.00453401,0.00283375,0.05925040,0.06208415,847797662.82,83.3569
103,0.2820,2.2292,14.2252,128.05,35176247.39,3533786.28,161058513.46,247786308.15,408844821.61,67813.95,4.70930236,0.00014207,0.00454634,0.00284146,0.05919503,0.06203650,847946810.11,83.6479
104,0.2847,2.2297,14.1831,128.19,35182669.04,3534036.20,161111970.20,247800649.44,408912619.63,67798.02,4.70819596,0.00014246,0.00455876,0.00284923,0.05913971,0.06198894,848095941.46,83.9408
105,0.2875,2.2303,14.1410,128.33,35189092.36,3534286.15,161165410.02,247814991.71,408980401.73,67782.09,4.70708991,0.00014285,0.00457126,0.00285704,0.05908444,0.06194148,848245056.89,84.2354
106,0.2902,2.2309,14.0988,128.48,35195517.36,3534536.12,161218832.93,247829334.97,409048167.90,67766.17,4.70598422,0.00014325,0.00458384,0.00286490,0.05902922,0.06189412,848394156.40,84.5319
107,0.2930,2.2315,14.0567,128.62,35201944.04,3534786.11,161272238.94,247843679.22,409115918.16,67750.26,4.70487888,0.00014364,0.00459651,0.00287282,0.05897405,0.06184687,848543239.99,84.8303
108,0.2957,2.2321,14.0145,128.76,35208372.40,3535036.13,161325628.05,247858024.45,409183652.50,67734.34,4.70377391,0.00014404,0.00460926,0.00288079,0.05891892,0.06179971,848692307.66,85.1305
109,0.2984,2.2327,13.9723,128.91,35214802.43,3535286.17,161379000.27,247872370.67,409251370.94,67718.44,4.70266929,0.00014444,0.00462209,0.00288881,0.05886385,0.06175266,848841359.43,85.4326
110,0.3012,2.2332,13.9301,129.05,35221234.14,3535536.24,161432355.59,247886717.88,409319073.47,67702.54,4.70156503,0.00014484,0.00463502,0.00289688,0.05880882,0.06170571,848990395.30,85.7366
111,0.3039,2.2338,13.8878,129.19,35227667.54,3535786.33,161485694.04,247901066.08,409386760.12,67686.64,4.70046112,0.00014525,0.00464802,0.00290501,0.05875384,0.06165886,849139415.28,86.0425
112,0.3066,2.2344,13.8456,129.34,35234102.61,3536036.44,161539015.61,247915415.26,409454430.86,67670.75,4.69935758,0.00014566,0.00466112,0.00291320,0.05869891,0.06161211,849288419.36,86.3504
113,0.3094,2.2350,13.8033,129.48,35240539.37,3536286.58,161592320.30,247929765.43,409522085.73,67654.86,4.69825439,0.00014607,0.00467430,0.00292144,0.05864403,0.06156547,849437407.56,86.6602
114,0.3121,2.2356,13.7610,129.62,35246977.80,3536536.74,161645608.13,247944116.58,409589724.71,67638.98,4.69715156,0.00014649,0.00468757,0.00292973,0.05858920,0.06151893,849586379.87,86.9720
115,0.3149,2.2362,13.7186,129.77,35253417.92,3536786.93,161698879.10,247958468.72,409657347.82,67623.11,4.69604908,0.00014690,0.00470093,0.00293808,0.05853441,0.06147250,849735336.31,87.2858
116,0.3176,2.2367,13.6763,129.91,35259859.72,3537037.14,161752133.21,247972821.84,409724955.05,67607.24,4.69494696,0.00014732,0.00471439,0.00294649,0.05847968,0.06142617,849884276.88,87.6016
117,0.3203,2.2373,13.6339,130.06,35266303.20,3537287.37,161805370.47,247987175.95,409792546.42,67591.37,4.69384520,0.00014775,0.00472793,0.00295496,0.05842499,0.06137995,850033201.59,87.9195
118,0.3231,2.2379,13.5915,130.20,35272748.36,3537537.63,161858590.89,248001531.05,409860121.93,67575.51,4.69274379,0.00014817,0.00474157,0.00296348,0.05837035,0.06133383,850182110.43,88.2394
119,0.3258,2.2385,13.5491,130.35,35279195.21,3537787.91,161911794.46,248015887.13,409927681.59,67559.66,4.69164275,0.00014860,0.00475530,0.00297206,0.05831576,0.06128782,850331003.42,88.5614
120,0.3285,2.2391,13.5066,130.49,35285643.74,3538038.22,161964981.20,248030244.19,409995225.40,67543.81,4.69054205,0.00014904,0.00476913,0.00298071,0.05826122,0.06124192,850479880.56,88.8854
121,0.3313,2.2397,13.4641,130.64,35292093.96,3538288.55,162018151.11,248044602.24,410062753.36,67527.96,4.68944172,0.00014947,0.00478305,0.00298941,0.05820672,0.06119613,850628741.85,89.2116
122,0.3340,2.2402,13.4216,130.78,35298545.85,3538538.90,162071304.20,248058961.28,410130265.48,67512.12,4.68834174,0.00014991,0.00479707,0.00299817,0.05815227,0.06115044,850777587.31,89.5400
123,0.3368,2.2408,13.3791,130.93,35304999.44,3538789.28,162124440.47,248073321.30,410197761.76,67496.29,4.68724211,0.00015035,0.00481119,0.00300699,0.05809787,0.06110487,850926416.93,89.8705
124,0.3395,2.2414,13.3366,131.07,35311454.71,3539039.69,162177559.92,248087682.30,410265242.22,67480.46,4.68614284,0.00015079,0.00482541,0.00301588,0.05804352,0.06105940,851075230.72,90.2031
125,0.3422,2.2420,13.2940,131.22,35317911.66,3539290.11,162230662.57,248102044.29,410332706.85,67464.63,4.68504393,0.00015124,0.00483972,0.00302483,0.05798922,0.06101405,851224028.68,90.5380
126,0.3450,2.2426,13.2514,131.36,35324370.31,3539540.56,162283748.41,248116407.26,410400155.67,67448.81,4.68394537,0.00015169,0.00485414,0.00303384,0.05793496,0.06096880,851372810.83,90.8751
127,0.3477,2.2432,13.2088,131.51,35330830.63,3539791.04,162336817.46,248130771.21,410467588.67,67433.00,4.68284717,0.00015215,0.00486866,0.00304291,0.05788076,0.06092367,851521577.16,91.2144
128,0.3504,2.2438,13.1662,131.66,35337292.65,3540041.54,162389869.71,248145136.15,410535005.86,67417.19,4.68174932,0.00015260,0.00488328,0.00305205,0.05782660,0.06087865,851670327.69,91.5560
129,0.3532,2.2443,13.1235,131.80,35343756.35,3540292.06,162442905.18,248159502.06,410602407.24,67401.39,4.68065183,0.00015306,0.00489800,0.00306125,0.05777249,0.06083374,851819062.41,91.8998
130,0.3559,2.2449,13.0808,131.95,35350221.75,3540542.61,162495923.86,248173868.97,410669792.83,67385.59,4.67955470,0.00015353,0.00491283,0.00307052,0.05771842,0.06078894,851967781.33,92.2460
131,0.3587,2.2455,13.0381,132.10,35356688.83,3540793.18,162548925.77,248188236.85,410737162.62,67369.79,4.67845791,0.00015399,0.00492777,0.00307986,0.05766441,0.06074426,852116484.45,92.5945
132,0.3614,2.2461,12.9954,132.24,35363157.59,3541043.77,162601910.91,248202605.72,410804516.63,67354.01,4.67736149,0.00015446,0.00494281,0.00308926,0.05761044,0.06069970,852265171.79,92.9454
133,0.3641,2.2467,12.9526,132.39,35369628.05,3541294.39,162654879.28,248216975.57,410871854.85,67338.22,4.67626542,0.00015494,0.00495797,0.00309873,0.05755652,0.06065525,852413843.35,93.2987
